,COD_TRAFO,CONSUMO,CONS_PROME,LATITUDE,LONGITUDE,EMPRESA,MES,ANO
247158,65213183,59527,44930,10.849901199999998,-74.7701343,2249,1,2018
247241,65213477,58008,0,10.7998308,-74.9001766,2249,1,2018
247246,65213510,67068,7060,10.856644699999999,-74.7755651,2249,1,2018
247248,65213513,55758,9320,10.8540633,-74.7770574,2249,1,2018
247347,65213904,56773,8640,10.942452699999999,-74.8175537,2249,1,2018
247375,65213988,53332,0,10.938036199999999,-74.81334179999999,2249,1,2018
247383,65213996,70783,0,10.935169199999999,-74.8123059,2249,1,2018
247385,65213998,74573,0,10.9367492,-74.81394300000001,2249,1,2018
247387,65214000,93058,3120,10.9374669,-74.81592420000001,2249,1,2018
247389,65214002,61166,3550,10.9391768,-74.8168775,2249,1,2018
247490,65214497,53240,8640,10.9342076,-74.8264578,2249,1,2018
247552,65214711,76886,3860,10.929511199999999,-74.82501490000001,2249,1,2018
247565,65214731,73115,640,10.9372709,-74.81764390000001,2249,1,2018
247570,65214737,58112,9970,10.939423199999998,-74.8226751,2249,1,2018
247574,65214743,60949,38720,10.9217104,-74.84294990000001,2249,1,2018
247616,65214870,60219,8080,10.9402592,-74.82017459999999,2249,1,2018
247618,65214873,57095,2950,10.9418474,-74.81880090000001,2249,1,2018
247795,65215706,54238,0,10.7943682,-74.7549924,2249,1,2018
247877,65216458,58701,0,10.7890701,-74.75444420000001,2249,1,2018
248178,65218321,72224,126350,11.0116359,-74.79626040000001,2249,1,2018
248222,65218660,70323,0,11.0045036,-74.8078046,2249,1,2018
248285,65219020,52386,1160,11.0052021,-74.81011690000001,2249,1,2018
248368,65219400,66440,27130,10.8883646,-74.90382199999999,2249,1,2018
248385,65219482,63400,18360,10.9001603,-74.76784559999999,2249,1,2018
248452,65220101,91080,129510,10.7669435,-74.84033409999999,2249,1,2018
248518,65220340,56160,57600,11.0053255,-74.7891192,2249,1,2018
248581,65221340,81077,19950,11.006327699999998,-74.8197283,2249,1,2018
248764,65222883,73828,0,11.001987,-74.8111269,2249,1,2018
248770,65222940,67878,34860,10.889437599999999,-74.809697,2249,1,2018
248882,65223582,72901,10620,10.999455699999999,-74.8013176,2249,1,2018
248898,65223706,68149,0,11.0000639,-74.8020571,2249,1,2018
248994,65224762,87595,95240,11.001739,-74.78151240000001,2249,1,2018
249022,65224985,83403,86410,11.0012848,-74.805722,2249,1,2018
249066,65225385,89862,86720,11.0012536,-74.81725240000002,2249,1,2018
249107,65225678,87398,128550,10.9434952,-74.84341590000001,2249,1,2018
249458,65229200,80769,69770,10.932530400000001,-74.76432249999999,2249,1,2018
249494,65229723,73253,102780,10.927387199999998,-74.7998099,2249,1,2018
249572,65230964,63495,103190,10.9417504,-74.7823446,2249,1,2018
249577,65231022,70429,61420,10.935672300000002,-74.781917,2249,1,2018
249609,65233641,88697,92850,10.9525031,-74.7923122,2249,1,2018
249669,65300024,78648,46350,10.372518,-75.4742416,2249,1,2018
249671,65300028,59608,56520,10.3796743,-75.47381870000001,2249,1,2018
249717,65300137,50177,35000,10.330620699999999,-75.40618420000001,2249,1,2018
249759,65300199,51639,26310,10.377782199999999,-75.49184840000001,2249,1,2018
249761,65300200,57934,16920,10.377937800000002,-75.4927783,2249,1,2018
249774,65300220,60280,57060,10.3853363,-75.458573,2249,1,2018
249777,65300224,49911,46720,10.3869399,-75.4589695,2249,1,2018
249789,65300244,52614,7640,10.404377,-75.4641699,2249,1,2018
249878,65300363,53232,2590,10.397914199999999,-75.4703426,2249,1,2018
249885,65300372,58840,15480,10.4017184,-75.460634,2249,1,2018
249909,65300400,60671,57020,10.3886341,-75.48437879999999,2249,1,2018
249911,65300402,53967,45870,10.3867261,-75.4826067,2249,1,2018
249972,65300500,50195,2210,10.3851325,-75.48257629999999,2249,1,2018
249973,65300501,57835,36050,10.405467699999999,-75.4556877,2249,1,2018
249974,65300502,66833,32030,10.4071324,-75.4535786,2249,1,2018
249976,65300504,50338,29040,10.4051483,-75.4573623,2249,1,2018
249978,65300506,62330,32540,10.4059432,-75.456908,2249,1,2018
249979,65300507,63275,37030,10.4077909,-75.45439859999999,2249,1,2018
249982,65300513,69532,41930,10.4106011,-75.4541114,2249,1,2018
249983,65300514,70289,46780,10.410267,-75.4555464,2249,1,2018
249996,65300535,87733,15110,10.4246775,-75.53929620000001,2249,1,2018
250006,65300549,57274,48080,10.3987977,-75.5584569,2249,1,2018
250046,65300625,65670,98890,10.4272144,-75.53406070000001,2249,1,2018
250070,65300664,82989,64760,10.4230401,-75.5457512,2249,1,2018
250085,65300680,54954,52540,10.4199821,-75.5444613,2249,1,2018
250089,65300687,72353,54440,10.420468699999999,-75.54528459999999,2249,1,2018
250095,65300694,67432,66980,10.419806199999998,-75.5462761,2249,1,2018
250102,65300706,54944,46040,10.43018,-75.53308050000001,2249,1,2018
250133,65300756,81897,56870,10.3997476,-75.55857840000002,2249,1,2018
250149,65300787,52939,0,10.394332,-75.5618872,2249,1,2018
250198,65300875,61808,20850,10.4039651,-75.4919958,2249,1,2018
250209,65300897,63250,32160,10.4163946,-75.54267800000001,2249,1,2018
250321,65301559,67719,30570,10.330591900000002,-75.4046949,2249,1,2018
250334,65301577,66200,7640,10.4317595,-75.52496529999999,2249,1,2018
250405,65301676,49882,23800,10.4118349,-75.53950350000001,2249,1,2018
250460,65301763,50034,47910,10.4383496,-75.5183651,2249,1,2018
250461,65301764,62912,13340,10.4354148,-75.5177348,2249,1,2018
250507,65301836,53530,20910,10.4394771,-75.5161256,2249,1,2018
250558,65301960,66325,62360,10.4259929,-75.5461157,2249,1,2018
250575,65301996,92214,61430,10.421132,-75.5443108,2249,1,2018
250582,65302026,73045,47470,10.4034039,-75.5009257,2249,1,2018
250598,65302055,58352,35030,10.4372664,-75.52694050000001,2249,1,2018
250604,65302063,72977,10140,10.4806951,-75.4913813,2249,1,2018
250622,65302100,53450,25360,10.3950809,-75.4986813,2249,1,2018
250674,65302187,68018,53890,10.394446,-75.50246800000001,2249,1,2018
250738,65302298,74474,72180,10.4575201,-75.5085686,2249,1,2018
250848,65302455,52915,12970,10.3928864,-75.4842519,2249,1,2018
250947,65302569,52800,48110,10.3667786,-75.50748270000001,2249,1,2018
251094,65302781,65749,56590,10.408538400000001,-75.5201055,2249,1,2018
251101,65302789,56950,51680,10.4089431,-75.5177754,2249,1,2018
251163,65302893,50377,53950,10.3910853,-75.53299090000002,2249,1,2018
251388,65303243,56562,18750,10.4105756,-75.5113427,2249,1,2018
251429,65303301,56128,0,10.3961174,-75.5220028,2249,1,2018
251444,65303332,61807,18940,10.412273599999999,-75.502269,2249,1,2018
251499,65303400,64203,66090,10.4020492,-75.52161009999999,2249,1,2018
251638,65303600,57973,32360,10.3758493,-75.4858158,2249,1,2018
251677,65303650,50147,45550,10.3960603,-75.486868,2249,1,2018
251707,65303690,51468,38000,10.435252499999999,-75.53690970000001,2249,1,2018
251713,65303700,55060,50540,10.4333741,-75.5410427,2249,1,2018
251895,65303952,82992,84640,10.3910045,-75.4807637,2249,1,2018
251900,65303957,64095,22940,10.3569581,-75.4927634,2249,1,2018
251901,65303958,85386,21720,10.3553826,-75.4929708,2249,1,2018
251939,65304231,55545,36240,10.4025998,-75.4826076,2249,1,2018
251974,65304294,67058,45410,10.3848969,-75.4608636,2249,1,2018
252029,65304541,60994,50350,10.3971077,-75.4952614,2249,1,2018
252109,65304749,67438,230,10.4130065,-75.534788,2249,1,2018
252201,65305121,85354,84840,10.423905099999999,-75.5481998,2249,1,2018
252217,65305174,61263,50650,10.4129809,-75.52368409999998,2249,1,2018
252274,65305442,50439,28520,10.411951400000001,-75.4547298,2249,1,2018
252280,65305502,62480,0,10.4121898,-75.5411564,2249,1,2018
252291,65305614,90085,99860,10.3896476,-75.5048834,2249,1,2018
252339,65305685,52734,38290,10.396611300000002,-75.553428,2249,1,2018
252340,65305711,72746,71130,10.3976069,-75.559675,2249,1,2018
252366,65305870,59163,0,10.3997925,-75.5538828,2249,1,2018
252398,65305967,86743,39160,10.3991804,-75.55962199999999,2249,1,2018
252404,65305978,65714,0,10.3947278,-75.5619105,2249,1,2018
252430,65306084,58165,0,10.404081800000002,-75.5545165,2249,1,2018
252436,65306122,71219,0,10.404327,-75.5537474,2249,1,2018
252456,65306161,52365,42320,10.387854699999998,-75.50022790000001,2249,1,2018
252458,65306166,50407,160,10.2818009,-75.51565129999999,2249,1,2018
252548,65306862,92423,91030,10.4147145,-75.5443363,2249,1,2018
252630,65307323,65858,0,10.4058046,-75.55314940000001,2249,1,2018
252638,65307382,52026,32420,10.4097094,-75.50033,2249,1,2018
252639,65307386,52388,20180,10.4111666,-75.50103370000001,2249,1,2018
252643,65307391,62127,370,10.4073637,-75.51825240000001,2249,1,2018
252699,65307750,70301,0,10.4073104,-75.55220990000001,2249,1,2018
252819,65308742,50150,1690,10.2390701,-75.5531772,2249,1,2018
252825,65308803,54423,0,10.4136946,-75.5506108,2249,1,2018
252837,65308921,56249,41650,10.4025859,-75.5527808,2249,1,2018
252850,65309086,81360,64080,10.405619999999999,-75.5520953,2249,1,2018
252867,65309843,65715,91790,10.3477391,-75.4921982,2249,1,2018
252881,65310323,62598,19360,10.3267002,-75.578875,2249,1,2018
252943,65310985,79058,85820,10.442084800000002,-75.5216772,2249,1,2018
252986,65312243,81284,78260,10.3976665,-75.5191592,2249,1,2018
252988,65312281,54931,58830,10.3999954,-75.4943593,2249,1,2018
253014,65312671,74847,47440,10.4609856,-75.50527,2249,1,2018
253022,65312768,61379,48440,10.427380900000001,-75.5503686,2249,1,2018
253024,65312781,86039,69690,10.425355300000001,-75.55002809999999,2249,1,2018
253026,65312783,66000,110000,10.4257746,-75.5498042,2249,1,2018
253065,65313223,50399,52100,10.3960541,-75.48722740000001,2249,1,2018
253078,65313403,68640,41610,10.359857400000001,-75.5051382,2249,1,2018
253122,65314144,51744,0,10.3971567,-75.5626099,2249,1,2018
253141,65314481,50458,0,10.393285,-75.4813907,2249,1,2018
253156,65314681,79860,63640,10.3856282,-75.5020777,2249,1,2018
253192,65315164,55840,50750,10.4232326,-75.5479064,2249,1,2018
253204,65315323,76560,46530,10.4203657,-75.5483465,2249,1,2018
253207,65315423,54772,58340,10.424750999999999,-75.5473502,2249,1,2018
253226,65315624,60979,55250,10.4262149,-75.5497554,2249,1,2018
253231,65315662,60628,51450,10.4244571,-75.54810649999999,2249,1,2018
253233,65315664,63645,67740,10.4243009,-75.5468358,2249,1,2018
253243,65315805,51637,42820,10.423283900000001,-75.5505897,2249,1,2018
253250,65315902,60740,61150,10.4243061,-75.546187,2249,1,2018
253254,65316082,67603,78260,10.4241031,-75.5466088,2249,1,2018
253297,65316562,52720,50950,10.4277773,-75.5475818,2249,1,2018
253303,65316646,53742,46700,10.429130800000001,-75.54784079999999,2249,1,2018
253361,65317463,50000,39410,10.421816900000001,-75.5505473,2249,1,2018
253381,65317763,57994,43840,10.4252369,-75.5453526,2249,1,2018
253385,65317823,56517,61680,10.423422300000002,-75.54741,2249,1,2018
253414,65318363,71207,109210,10.3917228,-75.52161459999999,2249,1,2018
253449,65318902,56264,13850,10.4218955,-75.5385683,2249,1,2018
253467,65319222,67320,92400,10.4024906,-75.5049511,2249,1,2018
253519,65319722,92746,88520,10.423697800000001,-75.5513457,2249,1,2018
253548,6532,91764,94914,4.8127203000000005,-75.71125140000001,2073,1,2018
253885,65410264,55084,0,10.3986718,-75.1561481,2249,1,2018
253936,65410327,54049,6460,10.4470883,-75.26939859999999,2249,1,2018
253958,65410352,58967,8650,10.4454353,-75.2699754,2249,1,2018
253959,65410353,62436,28510,10.444288199999999,-75.272378,2249,1,2018
253973,65410368,68769,14630,10.446622300000001,-75.27459520000001,2249,1,2018
253977,65410373,60853,3050,10.446768400000002,-75.2812052,2249,1,2018
253979,65410375,55590,6680,10.4459578,-75.27650809999999,2249,1,2018
253981,65410377,52040,7530,10.4423716,-75.2712949,2249,1,2018
253994,65410391,59467,0,10.5477028,-75.3760896,2249,1,2018
254001,65410400,72844,0,10.545672099999999,-75.3637512,2249,1,2018
